00   0 32906511 32262565 33550457 11.7 11.5 11.9 11732684 11403410 12061958 16.3 15.8 16.7  7662294  7387461  7937127 14.8 14.3 15.3  42228  42016  42440 3575879 3383307 3768451 18.6 17.6 19.6 United States                                 US est01US.dat  29OCT2004
13   0  1058513   996930  1120096 12.7 12.0 13.5   407590   367187   447994 18.3 16.5 20.1   264647   229670   299624 16.7 14.5 18.9  42006  40498  43515  127325  110108  144542 20.1 17.4 22.8 Georgia                                       GA est01US.dat  29OCT2004
15   0   125890   118422   133358 10.4  9.8 11.1    42420    37576    47263 14.8 13.1 16.5    26946    22727    31165 13.0 10.9 15.0  46535  44272  48799   13359   11375   15344 17.8 15.2 20.5 Hawaii                                        HI est01US.dat  29OCT2004
16   0   151614   143103   160124 11.5 10.9 12.2    56327    50046    62609 15.2 13.5 16.9    33977    28465    39489 13.0 10.9 15.1  38459  37041  39877   19123   16719   21526 19.2 16.8 21.6 Idaho                                         ID est01US.dat  29OCT2004
17   0  1247836  1183039  1312632 10.1  9.6 10.7   469832   424692   514973 14.6 13.2 16.0   314263   273563   354963 13.6 11.9 15.4  46991  45668  48314  137174  120174  154174 15.7 13.8 17.7 Illinois                                      IL est01US.dat  29OCT2004
18   0   543742   507187   580298  9.0  8.4  9.6   192843   167869   217816 12.2 10.6 13.7   115806    93854   137758 10.3  8.3 12.2  42073  40645  43501   65559   56372   74745 15.4 13.2 17.6 Indiana                                       IN est01US.dat  29OCT2004
19   0   236115   219304   252927  8.2  7.6  8.8    68259    56752    79765  9.8  8.1 11.4    41088    31057    51119  8.0  6.1 10.0  41216  39770  42661   23232   19302   27163 12.9 10.7 15.0 Iowa                                          IA est01US.dat  29OCT2004
20   0   252134   236429   267838  9.5  9.0 10.1    87487    76517    98458 12.7 11.1 14.3    53755    44150    63360 10.8  8.9 12.7  42081  40645  43518   28399   24281   32517 15.5 13.3 17.8 Kansas                                        KS est01US.dat  29OCT2004
21   0   585302   557829   612775 14.7 14.0 15.3   194528   177052   212003 19.8 18.1 21.6   126115   110830   141400 17.9 15.7 20.1  35977  34374  37581   61944   55312   68576 23.5 21.0 26.0 Kentucky                                      KY est01US.dat  29OCT2004
22   0   796870   760030   833709 18.3 17.5 19.2   298016   273160   322871 25.6 23.4 27.7   198193   176269   220117 23.3 20.7 25.8  32959  31490  34429   93768   83990  103545 30.4 27.2 33.5 Louisiana                                     LA est01US.dat  29OCT2004
23   0   129604   121928   137279 10.2  9.6 10.8    37015    32341    41688 12.8 11.2 14.5    23769    19615    27923 11.2  9.2 13.1  38036  36621  39450   10919    9372   12466 16.2 13.9 18.6 Maine                                         ME est01US.dat  29OCT2004
24   0   408668   376108   441228  7.7  7.0  8.3   128246   106555   149937  9.4  7.8 11.0    83352    64235   102469  8.4  6.5 10.4  53090  51415  54765   37498   29326   45670 10.5  8.2 12.8 Maryland                                      MD est01US.dat  29OCT2004
25   0   517899   478539   557260  8.2  7.6  8.9   154862   130774   178949 10.6  9.0 12.3   107455    85803   129107 10.2  8.2 12.3  52092  50457  53728   42093   32991   51196 10.8  8.5 13.2 Massachusetts                                 MA est01US.dat  29OCT2004
26   0   963737   910280  1017195  9.8  9.2 10.3   340985   304821   377149 13.4 12.0 14.9   222489   190376   254602 12.0 10.3 13.7  45688  44327  47048  101091   88134  114048 15.6 13.6 17.6 Michigan                                      MI est01US.dat  29OCT2004
27   0   354583   326132   383035  7.2  6.6  7.8   108483    90058   126907  8.7  7.2 10.2    71292    55159    87425  7.8  6.1  9.6  49619  47899  51338   31023   23979   38067  9.7  7.5 11.9 Minnesota                                     MN est01US.dat  29OCT2004
28   0   530254   506866   553641 19.0 18.2 19.9   200491   184492   216490 26.6 24.5 28.8   134309   120193   148425 24.7 22.1 27.3  30877  29362  32392   61454   54995   67913 30.0 26.9 33.2 Mississippi                                   MS est01US.dat  29OCT2004
29   0   605823   571900   639747 11.0 10.3 11.6   209480   186016   232944 15.1 13.4 16.7   132517   111744   153290 13.2 11.1 15.3  39652  38168  41136   67324   59255   75392 18.3 16.1 20.5 Missouri                                      MO est01US.dat  29OCT2004
30   0   124776   117884   131668 14.0 13.2 14.8    41222    36920    45525 19.0 17.0 20.9    26001    22196    29806 16.1 13.8 18.5  33151  31692  34610   13181   11612   14750 24.9 21.9 27.8 Montana                                       MT est01US.dat  29OCT2004
31   0   156604   146373   166834  9.3  8.7  9.9    54967    48029    61906 12.6 11.0 14.2    34590    28488    40692 11.0  9.0 12.9  41091  39545  42636   17382   14697   20068 14.8 12.5 17.1 Nebraska                                      NE est01US.dat  29OCT2004
32   0   197386   182073   212699  9.3  8.6 10.0    69592    59725    79458 12.5 10.7 14.2    44314    35790    52838 11.2  9.1 13.4  44325  42817  45832   21953   17806   26100 14.1 11.5 16.8 Nevada                                        NV est01US.dat  29OCT2004
33   0    74929    67174    82685  6.0  5.4  6.6    21866    17145    26587  7.2  5.7  8.8    13482     9369    17595  5.9  4.1  7.7  50898  49280  52515    6250    4498    8001  8.8  6.3 11.2 New Hampshire                                 NH est01US.dat  29OCT2004
34   0   658754   613210   704298  7.8  7.3  8.4   211314   181865   240763 10.1  8.7 11.5   141245   115434   167056  9.2  7.5 10.9  54506  52769  56242   61903   50464   73342 11.2  9.1 13.3 New Jersey                                    NJ est01US.dat  29OCT2004
35   0   326653   311872   341434 18.0 17.2 18.8   127489   117297   137680 25.9 23.9 28.0    83801    74804    92798 23.7 21.2 26.3  33733  32299  35168   39189   35195   43183 30.0 26.9 33.1 New Mexico                                    NM est01US.dat  29OCT2004
36   0  2563440  2460989  2665891 13.7 13.1 14.2   879504   817374   941635 19.5 18.1 20.8   598950   543632   654268 18.3 16.6 20.0  43149  41930  44368  251848  227716  275980 21.1 19.1 23.2 New York                                      NY est01US.dat  29OCT2004
37   0   964661   916142  1013180 11.9 11.3 12.5   334903   303255   366552 16.4 14.9 18.0   212069   184367   239771 14.7 12.8 16.7  39072  37746  40398  106628   94209  119046 18.8 16.6 21.0 North Carolina                                NC est01US.dat  29OCT2004
38   0    70488    65739    75237 11.4 10.6 12.2    21447    18648    24246 14.5 12.6 16.4    13593    11117    16069 12.4 10.1 14.6  36177  34738  37617    6775    5703    7847 18.6 15.7 21.5 North Dakota                                  ND est01US.dat  29OCT2004
39   0  1144638  1082746  1206530 10.3  9.7 10.8   415602   373735   457470 14.8 13.3 16.3   258102   222775   293429 12.7 11.0 14.5  41780  40537  43022  128356  112003  144709 17.5 15.3 19.7 Ohio                                          OH est01US.dat  29OCT2004
40   0   487631   464945   510317 14.4 13.7 15.1   178680   163084   194276 20.6 18.8 22.4   110755    97012   124498 18.2 15.9 20.4  34912  33464  36359   58898   52875   64920 24.8 22.3 27.4 Oklahoma                                      OK est01US.dat  29OCT2004
41   0   382706   361122   404289 11.1 10.5 11.7   126372   111815   140929 15.1 13.4 16.9    79781    66734    92828 13.3 11.1 15.4  41752  40351  43152   37893   32734   43052 17.4 15.0 19.8 Oregon                                        OR est01US.dat  29OCT2004
42   0  1205942  1139550  1272335 10.0  9.5 10.6   390874   351405   430344 13.8 12.4 15.2   259102   223837   294367 12.4 10.7 14.1  42288  40926  43651  112318   97980  126656 16.0 14.0 18.1 Pennsylvania                                  PA est01US.dat  29OCT2004
44   0   107109   100227   113992 10.2  9.6 10.9    32908    28308    37507 13.5 11.6 15.4    22379    18225    26533 12.5 10.2 14.8  43884  42377  45390    9730    8039   11422 15.8 13.1 18.6 Rhode Island                                  RI est01US.dat  29OCT2004
45   0   550775   524007   577544 13.8 13.1 14.5   199738   181338   218138 20.0 18.1 21.8   132524   116468   148580 18.4 16.2 20.7  36953  35453  38454   58467   51949   64985 22.0 19.6 24.5 South Carolina                                SC est01US.dat  29OCT2004
46   0    86306    80320    92292 11.7 10.9 12.5    28328    24104    32551 14.6 12.5 16.8    17473    13759    21187 12.4  9.7 15.0  37096  35524  38667    9758    8118   11397 19.4 16.1 22.7 South Dakota                                  SD est01US.dat  29OCT2004
47   0   748650   710984   786315 13.2 12.6 13.9   257943   233765   282121 18.7 17.0 20.5   162940   141778   184102 16.5 14.4 18.6  36629  35211  38047   84103   74716   93490 22.5 20.0 25.1 Tennessee                                     TN est01US.dat  29OCT2004
48   0  3181404  3055968  3306840 15.0 14.4 15.6  1294807  1207265  1382348 21.2 19.8 22.7   843824   766685   920963 19.5 17.7 21.3  40152  38922  41382  414619  376233  453005 23.9 21.7 26.2 Texas                                         TX est01US.dat  29OCT2004
49   0   214675   199379   229971  9.4  8.7 10.1    82494    70362    94625 11.3  9.6 13.0    47462    37316    57608  9.4  7.4 11.4  45914  44356  47472   30874   24945   36802 13.9 11.2 16.5 Utah                                          UT est01US.dat  29OCT2004
50   0    53864    50168    57559  8.9  8.3  9.5    15586    13326    17847 11.3  9.7 12.9     9724     7708    11740  9.5  7.5 11.4  41342  39937  42747    4436    3708    5164 14.2 11.9 16.5 Vermont                                       VT est01US.dat  29OCT2004
51   0   620244   577779   662709  8.8  8.2  9.4   195437   166511   224363 11.2  9.5 12.8   125343    99726   150960 10.0  8.0 12.1  48130  46558  49701   59843   48976   70711 12.6 10.3 14.9 Virginia                                      VA est01US.dat  29OCT2004
53   0   586456   550350   622561  9.9  9.2 10.5   193859   170798   216920 13.0 11.5 14.6   124940   104662   145218 11.6  9.7 13.4  46284  44561  48007   58113   49556   66670 15.1 12.9 17.3 Washington                                    WA est01US.dat  29OCT2004
54   0   295753   280235   311270 16.7 15.9 17.6    90207    82519    97894 23.2 21.2 25.2    60297    53493    67101 21.3 18.9 23.7  31156  29622  32689   27236   24308   30163 27.3 24.3 30.2 West Virginia                                 WV est01US.dat  29OCT2004
55   0   429673   398539   460807  8.1  7.5  8.7   147145   126399   167892 11.1  9.6 12.7    97425    79094   115756 10.0  8.1 11.9  45435  43979  46891   40347   32778   47915 12.2  9.9 14.5 Wisconsin                                     WI est01US.dat  29OCT2004
56   0    51201    47663    54738 10.5  9.8 11.2    16321    14023    18618 13.4 11.5 15.3     9773     7753    11793 11.0  8.7 13.2  39988  38461  41514    5523    4668    6379 18.1 15.3 20.9 Wyoming                                       WY est01US.dat  29OCT2004
